"id","titulo","ano","issn","titulo_serie","editora","autor","url"
"9781907568923","Fed-Batch Fermentation",2015,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9781907568923"
"9780128013083","Cyber Reconnaissance, Surveillance and Defense",2015,,,"Syngress",,"http://www.sciencedirect.com/science/book/9780128013083"
"9780128014769","Optimized Cloud Resource Management and Scheduling",2015,,,"Morgan Kaufmann",,"http://www.sciencedirect.com/science/book/9780128014769"
"9780123964526","Landslide Hazards, Risks, and Disasters",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780123964526"
"9780124104341","Wildfire Hazards, Risks, and Disasters",2015,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780124104341"
"9780124104914","Energy Storage for Smart Grids",2014,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124104914"
"9780124200043","The Guide to Oilwell Fishing Operations (Second Edition)",2015,,,"Gulf Professional Publishing",,"http://www.sciencedirect.com/science/book/9780124200043"
"9780128003909","Unconventional Gas Reservoirs",2014,,,"Gulf Professional Publishing",,"http://www.sciencedirect.com/science/book/9780128003909"
"9781782422341","Palladium Membrane Technology for Hydrogen Production, Carbon Capture and Other Applications",2015,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9781782422341"
"9780124104617","Gas Turbines (Second Edition)",2014,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780124104617"
"9780857095428","Regulatory Affairs for Biomaterials and Medical Devices",2015,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9780857095428"
"9780857098399","Functional Finishes for Textiles",2015,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9780857098399"
"9780128015209","Learning from the Impacts of Superstorm Sandy",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128015209"
"9780128014127","Hedge Fund Governance",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128014127"
"9780124114678","Intelligent Coatings for Corrosion Control",2014,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780124114678"
"9780857098061","Fatigue and Fracture of Adhesively-Bonded Composite Joints",2015,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9780857098061"
"9781782420163","Modelling Degradation of Bioresorbable Polymeric Medical Devices",2015,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9781782420163"
"9780128001141","An Introduction to Probability and Statistical Inference (Second Edition)",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128001141"
"9781569905555","Designing Plastic Parts for Assembly",2014,,,"Hanser",,"http://www.sciencedirect.com/science/book/9781569905555"
"9781843347514","Shaping Knowledge",2015,,,"Chandos Publishing",,"http://www.sciencedirect.com/science/book/9781843347514"
"9780123979346","Polyphenols in Plants",2014,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780123979346"
"9780124170346","Key Chiral Auxiliary Applications (Second Edition)",2014,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124170346"
"9780124071711","Relevance Ranking for Vertical Search Engines",2014,,,"Morgan Kaufmann",,"http://www.sciencedirect.com/science/book/9780124071711"
"9780124166028","Commercial Data Mining",2014,,,"Morgan Kaufmann",,"http://www.sciencedirect.com/science/book/9780124166028"
"9780124186736","Object-Oriented Analysis and Design for Information Systems",2014,,,"Morgan Kaufmann",,"http://www.sciencedirect.com/science/book/9780124186736"
"9780123985132","Product Design Modeling using CAD/CAE",2014,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780123985132"
"9780124081369","Elasticity (Third Edition)",2014,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124081369"
"9780124114661","Drinking Water Security for Engineers, Planners, and Managers",2014,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780124114661"
"9780124166547","Nuclear Energy (Seventh Edition)",2015,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780124166547"
"9780124167476","Piping and Pipeline Calculations Manual (Second Edition)",2014,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780124167476"
"9780124046306","Biomarkers in Toxicology",2014,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124046306"
"9780124115484","Drug Stability for Pharmaceutical Scientists",2014,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124115484"
"9781569905487","Polymer Testing (Second Edition)",2013,,,"Hanser",,"http://www.sciencedirect.com/science/book/9781569905487"
"9780123849519","Atlas of Chick Development (Third Edition)",2014,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780123849519"
"9780124115514","Stem Cells (Second Edition)",2014,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124115514"
"9780124199880","Rare Diseases and Orphan Drugs",2014,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124199880"
"9780444595249","Heterogeneous Catalytic Materials",2014,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780444595249"
"9780123973146","Braking of Road Vehicles",2014,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780123973146"
"9780124200067","Friction Stir Superplasticity for Unitized Structures",2014,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780124200067"
"9780857095985","High Performance Silicon Imaging",2014,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9780857095985"
"9780857096944","Advanced Composites in Bridge Construction and Repair",2014,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9780857096944"
"9781782422426","Sensor Technologies for Civil Infrastructures, Volume 2",2014,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9781782422426"
"9780124115583","Miscarriages of Justice",2014,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124115583"
"9780128008423","Security Leader Insights for Effective Management",2014,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780128008423"
"9780128008430","Security Leader Insights for Information Protection",2014,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780128008430"
"9780123971791","From Molecules to Networks (Third Edition)",2014,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780123971791"
"9780124080881","Development of Auditory and Vestibular Systems",2014,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124080881"
"9780128000458","History of Toxicology and Environmental Health",2014,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128000458"
"9780444538291","Principles of Electromagnetic Methods in Surface Geophysics",2014,"0076-6895","Methods in Geochemistry and Geophysics","Elsevier",,"http://www.sciencedirect.com/science/book/9780444538291"
"9780123860224","Spectrophotometry",2014,"1079-4042","Experimental Methods in the Physical Sciences","Academic Press",,"http://www.sciencedirect.com/science/book/9780123860224"
"9780080994086","Nanoscience and the Environment",2014,"1876-2778","Frontiers of Nanoscience","Elsevier",,"http://www.sciencedirect.com/science/book/9780080994086"
"9780124171046","Crop Physiology (Second Edition)",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124171046"
"9780857097767","Heat Treatment for Insect Control",2015,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9780857097767"
"9780857098016","High Throughput Screening for Food Safety Assessment",2015,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9780857098016"
"9781782420156","Advances in Fermented Foods and Beverages",2015,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9781782420156"
"9780123971692","Molecular Medical Microbiology (Second Edition)",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780123971692"
"9780124166912","There's Not an App for That",2015,,,"Morgan Kaufmann",,"http://www.sciencedirect.com/science/book/9780124166912"
"9780128007259","Software and System Development using Virtual Platforms",2015,,,"Morgan Kaufmann",,"http://www.sciencedirect.com/science/book/9780128007259"
"9780128005705","Casing and Liners for Drilling and Completion (Second Edition)",2015,,"Gulf Drilling Guides","Gulf Professional Publishing",,"http://www.sciencedirect.com/science/book/9780128005705"
"9780857098023","Gasification for Synthetic Fuel Production",2015,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9780857098023"
"9780857098511","Handbook of Small Modular Nuclear Reactors",2014,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9780857098511"
"9780080994253","The Multibody Systems Approach to Vehicle Dynamics (Second Edition)",2015,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780080994253"
"9780081000335","11th International Conference on Turbochargers and Turbocharging",2014,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9780081000335"
"9780124199750","Monolithic Nanoscale Photonics-Electronics Integration in Silicon and Other Group IV Elements",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124199750"
"9780128016534","Process Risk and Reliability Management (Second Edition)",2015,,,"Gulf Professional Publishing",,"http://www.sciencedirect.com/science/book/9780128016534"
"9780323289900","Emerging Nanotechnologies for Manufacturing (Second Edition)",2015,,,"William Andrew Publishing",,"http://www.sciencedirect.com/science/book/9780323289900"
"9781455731954","Carbon Nanotube Reinforced Composites",2015,,,"William Andrew Publishing",,"http://www.sciencedirect.com/science/book/9781455731954"
"9781455777549","Nanomaterials and Devices",2015,,,"William Andrew Publishing",,"http://www.sciencedirect.com/science/book/9781455777549"
"9781895198836","Handbook of Antiblocking, Release, and Slip Additives (Third Edition)",2014,,,"William Andrew Publishing",,"http://www.sciencedirect.com/science/book/9781895198836"
