"id","titulo","ano","issn","titulo_serie","editora","autor","url"
9780750686921,"Industrial and Process Furnaces",2008,,,"Butterworth-Heinemann","Jenkins, Barrie","http://www.sciencedirect.com/science/book/9780750686921"
9780815515555,"Developments in Surface Contamination and Cleaning: Fundamentals and Applied Aspects",2008,,,"William Andrew","Kohli, Rajiv","http://www.sciencedirect.com/science/book/9780815515555"
9780750689410,"Process Intensification",2008,,"Isotopes in Organic Chemistry","Butterworth-Heinemann","Reay, David","http://www.sciencedirect.com/science/book/9780750689410"
9780815515401,"Cleanup of Chemical and Explosive Munitions",2008,,,"William Andrew","Albright, Richard","http://www.sciencedirect.com/science/book/9780815515401"
9780444532275,"18th European Symposium on Computer Aided Process Engineering",2008,"1570-7946","Computer Aided Chemical Engineering","Elsevier Science","Braunschweig, Bertrand","http://www.sciencedirect.com/science/book/9780444532275"
9780444532978,"Zeolites and related materials: Trends, targets and challenges,Proceedings of the 4th International FEZA Conference",2008,"0167-2991","Studies in Surface Science and Catalysis","Elsevier Science","Gedeon, Antoine","http://www.sciencedirect.com/science/book/9780444532978"
9780444532985,"Zeolites and related materials: Trends, targets and challenges,Proceedings of the 4th International FEZA Conference",2008,"0167-2991","Studies in Surface Science and Catalysis","Elsevier Science","Gedeon, Antoine","http://www.sciencedirect.com/science/book/9780444532985"
9780815515463,"Safety and Security Review for the Process Industries (Second Edition)",2008,,,"William Andrew","Nolan, Dennis P.","http://www.sciencedirect.com/science/book/9780815515463"
9781856174640,"Filters and Filtration Handbook (Fifth Edition)",2007,,,"Elsevier Science","Sutherland, Ken","http://www.sciencedirect.com/science/book/9781856174640"
9780444517340,"Laser-Induced Breakdown Spectroscopy",2007,,,"Elsevier Science","Singh, Jagdish","http://www.sciencedirect.com/science/book/9780444517340"
9780444522146,"Forensic Science",2008,"1567-7192","Handbook of Analytical Separations","Elsevier Science","Bogusz, Maciej","http://www.sciencedirect.com/science/book/9780444522146"
9780444521880,"Introduction to Non-equilibrium Physical Chemistry",2008,,,"Elsevier Science","Rastogi, R.","http://www.sciencedirect.com/science/book/9780444521880"
9780444531803,"Bioactive Natural Products (Part N)",2008,"1572-5995","Studies in Natural Products Chemistry","Elsevier Science","Atta-ur-Rahman","http://www.sciencedirect.com/science/book/9780444531803"
9780444531810,"Bioactive Natural Products (Part O)",2008,"1572-5995","Studies in Natural Products Chemistry","Elsevier Science","Atta-ur-Rahman","http://www.sciencedirect.com/science/book/9780444531810"
9780444528391,"The Smallest Biomolecules: Diatomics and their Interactions with Heme Proteins",2008,,,"Elsevier Science","Ghosh, Abhik","http://www.sciencedirect.com/science/book/9780444528391"
9780444519801,"Medical Applications of Mass Spectrometry",2008,,,"Elsevier Science","Vekey, Karoly","http://www.sciencedirect.com/science/book/9780444519801"
9780444519115,"Phase Transitions in Polymers",2008,,,"Elsevier Science","Cheng, Stephen","http://www.sciencedirect.com/science/book/9780444519115"
9780444527400,"Biological Inorganic Chemistry",2008,,,"Elsevier Science","Crichton, Robert","http://www.sciencedirect.com/science/book/9780444527400"
9780080454078,"A critical review of the 2006 literature preceded by two chapters on current heterocyclic topics",2008,"0959-6380","Progress in Heterocyclic Chemistry","Elsevier Science","Gribble, Gordon","http://www.sciencedirect.com/science/book/9780080454078"
9780123739032,"-- No Book Title available --",2008,"1874-6004","Strategies and Tactics in Organic Synthesis","Academic Press","Harmata, M.","http://www.sciencedirect.com/science/book/9780123739032"
9780444527189,"Interfacial and Confined Water",2008,,,"Elsevier Science","Brovchenko, Ivan","http://www.sciencedirect.com/science/book/9780444527189"
9780444528377,"Chemical Bonding at Surfaces and Interfaces",2008,,,"Elsevier Science","Nilsson, Anders","http://www.sciencedirect.com/science/book/9780444528377"
9780444527080,"Spectroscopy and Modeling of Biomolecular Building Blocks",2008,,,"Elsevier Science","Schermann, Jean-Pierre","http://www.sciencedirect.com/science/book/9780444527080"
9780444530738,"Solution Thermodynamics and its Application to Aqueous Solutions",2007,,,"Elsevier Science","Koga, Yoshikata","http://www.sciencedirect.com/science/book/9780444530738"
9780444527929,"Electrochemistry for Materials Science",2008,,,"Elsevier Science","Plieth, Walfried","http://www.sciencedirect.com/science/book/9780444527929"
9780123740236,"Handbook of Process Chromatography (Second Edition)",2008,,,"Academic Press","Lars Hagel","http://www.sciencedirect.com/science/book/9780123740236"
9780444531230,"Recent Advances, Techniques and Applications",2008,"1573-4374","Handbook of Thermal Analysis and Calorimetry","Elsevier Science","Brown, Michael","http://www.sciencedirect.com/science/book/9780444531230"
9780444531254,"Optical Biosensors (Second Edition)",2008,,,"Elsevier Science","Ligler, Frances","http://www.sciencedirect.com/science/book/9780444531254"
9780444530998,"Characterization of Semiconductor Heterostructures and Nanostructures",2008,,,"Elsevier Science","Agostini, Giovanni","http://www.sciencedirect.com/science/book/9780444530998"
9780080548166,"Carbohydrate Chemistry, Biology and Medical Applications",2008,,,"Elsevier Science","Garg, Hari","http://www.sciencedirect.com/science/book/9780080548166"
9780444531735,"NMR Spectroscopy in Pharmaceutical Analysis",2008,,,"Elsevier Science","Wawer, Iwona","http://www.sciencedirect.com/science/book/9780444531735"
9780444530868,"Fluorine and Health",2008,,,"Elsevier Science","Tressaud, Alain","http://www.sciencedirect.com/science/book/9780444530868"
9780444513663,"Modeling of Chemical Reactions",2007,"0069-8040","Comprehensive Chemical Kinetics","Elsevier Science","Carr, R.W.","http://www.sciencedirect.com/science/book/9780444513663"
9781555583088,"Designing Storage for Exchange 2007 SP1",2008,,"Digital Press Storage Technologies","Digital Press","Bijaoui, Pierre","http://www.sciencedirect.com/science/book/9781555583088"
9780123797513,"Memory Systems",2008,,,"Morgan Kaufmann","Jacob, Bruce","http://www.sciencedirect.com/science/book/9780123797513"
9780123706430,"GUI Bloopers 2.0",2008,,"Interactive Technologies","Morgan Kaufmann","Johnson, Jeff","http://www.sciencedirect.com/science/book/9780123706430"
9780123735669,"Information Assurance",2008,"1875-9351","The Morgan Kaufmann Series in Networking","Morgan Kaufmann","Qian, Yi","http://www.sciencedirect.com/science/book/9780123735669"
9780123725851,"Digital Watermarking and Steganography (Second Edition)",2008,,"The Morgan Kaufmann Series in Multimedia Information and Systems","Morgan Kaufmann","Cox, Ingemar","http://www.sciencedirect.com/science/book/9780123725851"
9780123705228,"Reconfigurable Computing",2008,"1875-9661","Systems on Silicon","Morgan Kaufmann","Hauck, Scott","http://www.sciencedirect.com/science/book/9780123705228"
9780123735683,"Information Modeling and Relational Databases (Second Edition)",2008,,"The Morgan Kaufmann Series in Data Management Systems","Morgan Kaufmann","Halpin, Terry","http://www.sciencedirect.com/science/book/9780123735683"
9781597491136,"Joe Grand's Best of Hardware, Wireless, and Game Console Hacking",2006,,,"Syngress","Grand, Joe","http://www.sciencedirect.com/science/book/9781597491136"
9780123706164,"Verification Techniques for System-Level Design",2008,"1875-9661","Systems on Silicon","Morgan Kaufmann","Fujita, Masahiro","http://www.sciencedirect.com/science/book/9780123706164"
9780123708663,"Keeping Found Things Found",2008,,"The Morgan Kaufmann Series in Multimedia Information and Systems","Morgan Kaufmann","Jones, William","http://www.sciencedirect.com/science/book/9780123708663"
9780123735584,"Measuring the User Experience",2008,,"Interactive Technologies","Morgan Kaufmann","Tullis, Thomas","http://www.sciencedirect.com/science/book/9780123735584"
9781597491174,"Kismet Hacking",2007,,,"Syngress","Thornton, Frank","http://www.sciencedirect.com/science/book/9781597491174"
9780123735560,"Semantic Web for the Working Ontologist",2008,,,"Morgan Kaufmann","Allemang, Dean","http://www.sciencedirect.com/science/book/9780123735560"
9780123695291,"Architecture Design for Soft Errors",2008,,,"Morgan Kaufmann","Mukherjee, Shubu","http://www.sciencedirect.com/science/book/9780123695291"
9780120887859,"The Designer's Guide to VHDL (Third Edition)",2008,"1875-9661","Systems on Silicon","Morgan Kaufmann","Ashenden, Peter","http://www.sciencedirect.com/science/book/9780120887859"
9780123725394,"Wireless Sensor and Actuator Networks",2008,,,"Academic Press","Verdone, Roberto","http://www.sciencedirect.com/science/book/9780123725394"
9780123736161,"Microsoft SharePoint 2007 Technologies",2008,,,"Digital Press","Laahs, Kevin","http://www.sciencedirect.com/science/book/9780123736161"
9780123725295,"Image Fusion",2007,,,"Academic Press","Stathaki, Tania","http://www.sciencedirect.com/science/book/9780123725295"
9780123725783,"Microscope Image Processing",2008,,,"Academic Press","Wu, Qiang","http://www.sciencedirect.com/science/book/9780123725783"
9780444529350,"Information Flow and Knowledge Sharing",2008,"1574-9576","Capturing Intelligence","Elsevier Science","Correa da Silva, Flavio","http://www.sciencedirect.com/science/book/9780444529350"
9780444522115,"Handbook of Knowledge Representation",2008,"1574-6526","Foundations of Artificial Intelligence","Elsevier Science","van Harmelen, Frank","http://www.sciencedirect.com/science/book/9780444522115"
9780123725110,"Annotated C# Standard",2007,,,"Morgan Kaufmann","Jagger, Jon","http://www.sciencedirect.com/science/book/9780123725110"
9780123708960,"Visual Thinking",2008,,,"Morgan Kaufmann","Ware, Colin","http://www.sciencedirect.com/science/book/9780123708960"
9780123741233,"Embedded DSP Processor Design",2008,"1875-9661","Systems on Silicon","Morgan Kaufmann","Liu, Dake","http://www.sciencedirect.com/science/book/9780123741233"
9780123740175,"HCI Beyond the GUI",2008,,"Interactive Technologies","Morgan Kaufmann","Kortum, Philip","http://www.sciencedirect.com/science/book/9780123740175"
9780123740342,"Unleashing Web 2.0",2007,,,"Morgan Kaufmann","Vossen, Gottfried","http://www.sciencedirect.com/science/book/9780123740342"
9780123738929,"On-Chip Communication Architectures",2008,"1875-9661","Systems on Silicon","Morgan Kaufmann","Pasricha, Sudeep","http://www.sciencedirect.com/science/book/9780123738929"
9780123741370,"Joe Celko's Thinking in Sets",2008,,"The Morgan Kaufmann Series in Data Management Systems","Morgan Kaufmann","Celko, Joe","http://www.sciencedirect.com/science/book/9780123741370"
9780123739735,"System-on-Chip Test Architectures",2008,"1875-9661","Systems on Silicon","Morgan Kaufmann","Wang, Laung-Terng","http://www.sciencedirect.com/science/book/9780123739735"
9781597491228,"Physical and Logical Security Convergence",2007,,,"Syngress","Crowell, William","http://www.sciencedirect.com/science/book/9781597491228"
9780123737267,"Business Metadata",2008,,,"Morgan Kaufmann","Inmon, William","http://www.sciencedirect.com/science/book/9780123737267"
9781597491648,"AVIEN Malware Defense Guide for the Enterprise",2007,,,"Syngress","Harley, David","http://www.sciencedirect.com/science/book/9781597491648"
9781597492096,"Web Application Vulnerabilities",2007,,,"Syngress","Palmer, Steven","http://www.sciencedirect.com/science/book/9781597492096"
9781597492072,"How to Cheat at Securing Linux",2008,,,"Syngress","Stanger, James","http://www.sciencedirect.com/science/book/9781597492072"
9781597492089,"Nessus Network Auditing (Second Edition)",2007,,,"Syngress","Rogers, Russ","http://www.sciencedirect.com/science/book/9781597492089"
9780123741110,"Evaluating Children's Interactive Products",2008,,"Interactive Technologies","Morgan Kaufmann","Markopoulos, Panos","http://www.sciencedirect.com/science/book/9780123741110"
9781597491761,"Google Hacking for Penetration Testers Volume 2",2008,,,"Syngress","Long, Johnny","http://www.sciencedirect.com/science/book/9781597491761"
9780123739339,"Moderating Usability Tests",2008,,"Interactive Technologies","Morgan Kaufmann","Dumas, Joseph","http://www.sciencedirect.com/science/book/9780123739339"
9781597491938,"SonicWALL Secure Wireless Network Integrated Solutions Guide",2007,,,"Syngress","Levy, Joe","http://www.sciencedirect.com/science/book/9781597491938"
9780750652520,"Introduction to CDMA Wireless Communications",2007,,,"Academic Press","Ali Abu-Rgheff, Mosa","http://www.sciencedirect.com/science/book/9780750652520"
9781597492157,"No Tech Hacking",2008,,,"Syngress","Long, Johnny","http://www.sciencedirect.com/science/book/9781597492157"
9781597492164,"Sarbanes-Oxley IT Compliance Using Open Source Tools (Second Edition)",2007,,,"Syngress","Lahti, Christian","http://www.sciencedirect.com/science/book/9781597492164"
9780123742490,"VHDL-2008",2008,"1875-9661","Systems on Silicon","Morgan Kaufmann","Ashenden, Peter","http://www.sciencedirect.com/science/book/9780123742490"
9780123743008,"Internet Multimedia Communications Using SIP",2008,"1875-9351","The Morgan Kaufmann Series in Networking","Morgan Kaufmann","Martinez Perea, Rogelio","http://www.sciencedirect.com/science/book/9780123743008"
9780123742100,"Aspect-Oriented Programming with the e Verification Language",2007,"1875-9661","Systems on Silicon","Morgan Kaufmann","Robinson, David","http://www.sciencedirect.com/science/book/9780123742100"
9781597492126,"How to Cheat at Administering Office Communications Server 2007",2007,,"How to Cheat","Syngress","Piltzecker, Anthony","http://www.sciencedirect.com/science/book/9781597492126"
9781597492447,"Microsoft Forefront Security Administration Guide",2008,,,"Syngress","Varsalone, Jesse","http://www.sciencedirect.com/science/book/9781597492447"
9781597492416,"Nmap in the Enterprise",2008,,,"Syngress","Orebaugh, Angela","http://www.sciencedirect.com/science/book/9781597492416"
9781597492454,"Check Point NGX R65 Security Administration",2008,,,"Syngress","Bonnell, Ralph","http://www.sciencedirect.com/science/book/9781597492454"
9781597492409,"OSSEC Host-Based Intrusion Detection Guide",2008,,,"Syngress","Bray, Rory","http://www.sciencedirect.com/science/book/9781597492409"
9780123743695,"Executing Data Quality Projects",2008,,,"Morgan Kaufmann","McGilvray, Danette","http://www.sciencedirect.com/science/book/9780123743695"
9781597492379,"Reverse Engineering Code with IDA Pro",2008,,,"Syngress","IOActive","http://www.sciencedirect.com/science/book/9781597492379"
9780123742551,"TCP/IP Sockets in Java (Second Edition)",2008,,"The Morgan Kaufmann Series in Data Management Systems","Morgan Kaufmann","Calvert, Kenneth","http://www.sciencedirect.com/science/book/9780123742551"
9781597492249,"InfoSecurity 2008 Threat Analysis",2008,,,"Syngress","Schiller, Craig","http://www.sciencedirect.com/science/book/9781597492249"
9780123742742,"Systems Engineering with SysML/UML",2008,,"The MK/OMG Press","Morgan Kaufmann","Weilkiens, Tim","http://www.sciencedirect.com/science/book/9780123742742"
9780123742872,"Processor Description Languages",2008,"1875-9661","Systems on Silicon","Morgan Kaufmann","Mishra, Prabhat","http://www.sciencedirect.com/science/book/9780123742872"
9780123742544,"Wireless Networking",2008,"1875-9351","The Morgan Kaufmann Series in Networking","Morgan Kaufmann","Kumar, Anurag","http://www.sciencedirect.com/science/book/9780123742544"
9781597492300,"How to Cheat at Deploying and Securing RFID",2007,,"How to Cheat","Syngress","Thornton, Frank","http://www.sciencedirect.com/science/book/9781597492300"
9781597492270,"The Best Damn IT Security Management Book Period",2007,,,"Syngress","Snedaker, Susan","http://www.sciencedirect.com/science/book/9781597492270"
9781597492287,"The Best Damn Cybercrime and Digital Forensics Book Period",2007,,,"Syngress","Wiles, Jack","http://www.sciencedirect.com/science/book/9781597492287"
9781597492317,"How to Cheat at Securing Your Network",2007,,"How to Cheat","Syngress","Dubrawsky, Ido","http://www.sciencedirect.com/science/book/9781597492317"
9780123744005,"MPLS: Next Steps",2008,"1875-9351","The Morgan Kaufmann Series in Networking","Morgan Kaufmann","Davie, Bruce","http://www.sciencedirect.com/science/book/9780123744005"
9780122211812,"Digital Modeling of Material Appearance",2008,,"The Morgan Kaufmann Series in Computer Graphics","Morgan Kaufmann","Dorsey, Julie","http://www.sciencedirect.com/science/book/9780122211812"
9780123743190,"DW 2.0",2008,,,"Morgan Kaufmann","Inmon, William","http://www.sciencedirect.com/science/book/9780123743190"
9781597492393,"Managing Catastrophic Loss of Sensitive Data",2008,,,"Syngress","Photopoulos, Constantine","http://www.sciencedirect.com/science/book/9781597492393"
9781597492171,"The Best Damn Server Virtualization Book Period",2007,,,"Syngress","Dittner, Rogier","http://www.sciencedirect.com/science/book/9781597492171"
9781597492232,"Techno Security's Guide to E-Discovery and Digital Forensics",2007,,,"Syngress","Wiles, Jack","http://www.sciencedirect.com/science/book/9781597492232"
9781597492195,"The Best Damn Exchange, SQL and IIS Book Period",2007,,,"Syngress","Walther, Henrik","http://www.sciencedirect.com/science/book/9781597492195"
9781597492188,"The Best Damn Firewall Book Period (Second Edition)",2007,,,"Syngress","Shinder, Thomas W","http://www.sciencedirect.com/science/book/9781597492188"
9780123744906,"Digital Signal Processing System Design (Second Edition)",2008,,,"Academic Press","Kehtarnavaz, Nasser","http://www.sciencedirect.com/science/book/9780123744906"
9781597492805,"Securing Windows Server 2008",2008,,,"Syngress","Tiensivu, Aaron","http://www.sciencedirect.com/science/book/9781597492805"
9781597492768,"Scene of the Cybercrime (Second Edition)",2008,,,"Syngress","Littlejohn Shinder, Debra","http://www.sciencedirect.com/science/book/9781597492768"
9781597492812,"Securing Citrix Presentation Server in the Enterprise",2008,,,"Syngress","Azad, Tariq","http://www.sciencedirect.com/science/book/9781597492812"
9781597492669,"The IT Regulatory and Standards Compliance Handbook",2008,,,"Syngress","Wright, Craig","http://www.sciencedirect.com/science/book/9781597492669"
9781597492829,"Techno Security's Guide to Securing SCADA",2008,,,"Syngress","Wiles, Jack","http://www.sciencedirect.com/science/book/9781597492829"
