"id","titulo","ano","issn","titulo_serie","editora","autor","url"
"9781782422303","Industrial Wireless Sensor Networks",2015,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9781782422303"
"9780128022245","Threat Assessment and Risk Analysis",2016,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780128022245"
"9780128043165","Identifying Ignitable Liquids in Fire Debris",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128043165"
"9780081006818","Exact Statistical Inference for Categorical Data",2016,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780081006818"
"9780128019870","Fundamentals of Technical Mathematics",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128019870"
"9780128037690","The Birnbaum-Saunders Distribution",2016,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128037690"
"9780124115736","Movement Disorders in Childhood (Second Edition)",2016,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124115736"
"9780128040027","Local Fractional Integral Transforms and their Applications",2016,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128040027"
"9780128003848","Biomechanics and Motor Control",2016,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128003848"
"9780128018712","Development of Mathematical Cognition",2016,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128018712"
"9781782423317","Brewing Microbiology",2015,,"Woodhead Publishing Series in Food Science, Technology and Nutrition","Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9781782423317"
"9781782423324","Foodborne Parasites in the Food Supply Web",2015,,"Woodhead Publishing Series in Food Science, Technology and Nutrition","Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9781782423324"
"9781782423331","Modifying Food Texture",2015,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9781782423331"
"9781782423348","Modifying Food Texture",2015,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9781782423348"
"9780128013175","Nanotechnology in Diagnosis, Treatment and Prophylaxis of Infectious Diseases",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128013175"
"9780444595928","Direct Microbial Conversion of Biomass to Advanced Biofuels",2015,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780444595928"
"9780444634535","Industrial Biorefineries & White Biotechnology",2015,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780444634535"
"9780128031599","Geomorphology of Central America",2015,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780128031599"
"9780124172043","Sucker-Rod Pumping Handbook",2015,,,"Gulf Professional Publishing",,"http://www.sciencedirect.com/science/book/9780124172043"
"9780128018118","Practical Reservoir Engineering and Characterization",2015,,,"Gulf Professional Publishing",,"http://www.sciencedirect.com/science/book/9780128018118"
"9780857092434","Calcium and Chemical Looping Technology for Power Generation and Carbon Dioxide (CO2) Capture",2015,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9780857092434"
"9781782423775","Advances in Battery Technologies for Electric Vehicles",2015,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9781782423775"
"9780128023266","Characterization and Treatment of Textile Wastewater",2015,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780128023266"
"9780128012901","Cyber-Physical Attacks",2015,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780128012901"
"9780128017425","Zoonotic Viruses in Northern Eurasia",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128017425"
"9780128025857","Developing Costimulatory Molecules for Immunotherapy of Diseases",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128025857"
"9780081001370","Structural Integrity and Durability of Advanced Composites",2015,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9780081001370"
"9780323264341","Multifunctionality of Polymer Composites",2015,,,"William Andrew Publishing",,"http://www.sciencedirect.com/science/book/9780323264341"
"9781782422792","Toughening Mechanisms in Composite Materials",2015,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9781782422792"
"9781782422815","Fatigue of Textile Composites",2015,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9781782422815"
"9780124078154","The Prefrontal Cortex (Fifth Edition)",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124078154"
"9780124046979","WISC-V Assessment and Interpretation",2016,"1873-0450","Practical Resources for the Mental Health Professional","Academic Press",,"http://www.sciencedirect.com/science/book/9780124046979"
"9780444595096","Coal and Peat Fires: A Global Perspective",2015,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780444595096"
"9780444632708","{Developments in Petroleum Science, Volume 62}",2015,"0376-7361","Developments in Petroleum Science","Elsevier",,"http://www.sciencedirect.com/science/book/9780444632708"
"9780128014974","Economic Evaluation in Genomic Medicine",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128014974"
"9780128008355","Multi-Domain Master Data Management",2015,,,"Morgan Kaufmann",,"http://www.sciencedirect.com/science/book/9780128008355"
"9780128012659","CMDB Systems",2015,,,"Morgan Kaufmann",,"http://www.sciencedirect.com/science/book/9780128012659"
"9780123859389","The Encyclopedia of Volcanoes (Second Edition)",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780123859389"
"9780123820389","e-Design",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780123820389"
"9780128015612","A Primer for Financial Engineering",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128015612"
"9780128024218","Designing for Human Reliability",2015,,,"Gulf Professional Publishing",,"http://www.sciencedirect.com/science/book/9780128024218"
"9780124200548","Business Espionage",2015,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780124200548"
"9780128016978","Pseudoelasticity of Shape Memory Alloys",2015,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780128016978"
"9780323352376","Application of Nonlinear Systems in Nanomechanics and Nanofluids",2015,,,"William Andrew Publishing",,"http://www.sciencedirect.com/science/book/9780323352376"
"9780857096982","Shape Memory Polymers for Biomedical Applications",2015,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9780857096982"
"9780081001219","Information Cosmopolitics",2015,,,"Chandos Publishing",,"http://www.sciencedirect.com/science/book/9780081001219"
"9780081001400","Information Science as an Interscience",2015,,,"Chandos Publishing",,"http://www.sciencedirect.com/science/book/9780081001400"
"9780128011096","Superhydrophobic Surfaces",2015,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780128011096"
"9780124201972","Communicating the UX Vision",2015,,,"Morgan Kaufmann",,"http://www.sciencedirect.com/science/book/9780124201972"
"9780128007297","Systems Programming",2016,,,"Morgan Kaufmann",,"http://www.sciencedirect.com/science/book/9780128007297"
"9780124199682","Chemostratigraphy",2015,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780124199682"
"9780124076822","Introduction to Digital Communications",2016,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124076822"
"9780124201408","MPEG-V",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124201408"
"9780128015070","Real-Time Embedded Systems",2015,,,"Newnes",,"http://www.sciencedirect.com/science/book/9780128015070"
"9780124200487","Hospital and Healthcare Security (Sixth Edition)",2015,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780124200487"
"9780128019672","Application of Big Data for National Security",2015,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780128019672"
"9780123969842","Virtual Synthesis of Nanosystems by Design",2015,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780123969842"
"9781782421016","Implantable Neuroprostheses for Restoring Function",2015,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9781782421016"
"9780124171480","Aging and Decision Making",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124171480"
"9780323187015","Dysphagia (Second Edition)",2016,,,"Mosby",,"http://www.sciencedirect.com/science/book/9780323187015"
"9780323295444","Stroke (Sixth Edition)",2016,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780323295444"
"9780128034057","You: for Sale",2015,,,"Syngress",,"http://www.sciencedirect.com/science/book/9780128034057"
"9780128015759","Thermal Power Plant",2015,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780128015759"
"9780128023198","Offshore Gas Hydrates",2015,,,"Gulf Professional Publishing",,"http://www.sciencedirect.com/science/book/9780128023198"
"9780128008843","Measurement and Instrumentation (Second Edition)",2016,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128008843"
"9780128040904","Forest Policy, Economics, and Markets in Zambia",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128040904"
"9780128023181","Bent Functions",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128023181"
"9780081003671","Sustainability in Higher Education",2015,,,"Chandos Publishing",,"http://www.sciencedirect.com/science/book/9780081003671"
"9780444634627","{Studies in Natural Products Chemistry, Volume 46}",2015,"1572-5995","Studies in Natural Products Chemistry","Elsevier",,"http://www.sciencedirect.com/science/book/9780444634627"
"9780123971814","Success Strategies From Women in STEM (Second Edition)",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780123971814"
"9780124186897","Interpreting Biomedical Science",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124186897"
"9780124200586","Research Regulatory Compliance",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124200586"
"9780128014172","Lithium Process Chemistry",2015,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780128014172"
"9780128037348","Petroleum Engineer's Guide to Oil Field Chemicals and Fluids (Second Edition)",2015,,,"Gulf Professional Publishing",,"http://www.sciencedirect.com/science/book/9780128037348"
"9780128032770","The Definitive Guide to Arm® Cortex®-M0 and Cortex-M0+ Processors (Second Edition)",2016,,,"Newnes",,"http://www.sciencedirect.com/science/book/9780128032770"
"9780128002285","Environmental Factors in Neurodevelopmental and Neurodegenerative Disorders",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128002285"
"9780128015643","Systems Biology in Toxicology and Environmental Health",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128015643"
"9781569905760","Technology of Polymer Packaging",2015,,,"Hanser",,"http://www.sciencedirect.com/science/book/9781569905760"
"9780124202498","Clinical and Organizational Applications of Applied Behavior Analysis",2015,"1873-0450","Practical Resources for the Mental Health Professional","Academic Press",,"http://www.sciencedirect.com/science/book/9780124202498"
"9780128007792","Motivation for Learning and Performance",2016,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128007792"
"9780081001509","Domain Analysis for Knowledge Organization",2015,,,"Chandos Publishing",,"http://www.sciencedirect.com/science/book/9780081001509"
"9780444634733","{Studies in Natural Products Chemistry, Volume 45}",2015,"1572-5995","Studies in Natural Products Chemistry","Elsevier",,"http://www.sciencedirect.com/science/book/9780444634733"
"9780444626301","The Human Auditory System",2015,"0072-9752","Handbook of Clinical Neurology","Elsevier",,"http://www.sciencedirect.com/science/book/9780444626301"
"9780443067297","Energy Medicine (Second Edition)",2015,,,"Churchill Livingstone",,"http://www.sciencedirect.com/science/book/9780443067297"
"9780323287807","Autopsy Pathology: A Manual and Atlas (Third Edition)",2016,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780323287807"
"9781455759699","Joint Disease in the Horse (Second Edition)",2016,,,"W.B. Saunders",,"http://www.sciencedirect.com/science/book/9781455759699"
"9781455774012","Feline Behavioral Health and Welfare",2015,,,"W.B. Saunders",,"http://www.sciencedirect.com/science/book/9781455774012"
"9780128003510","Food Waste Recovery",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128003510"
"9780128019337","A Monograph of Codonopsis and Allied Genera (Campanulaceae)",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128019337"
"9780128021897","Probiotics, Prebiotics, and Synbiotics",2016,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128021897"
"9781785480409","Dimensional Analysis of Food Process",2015,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9781785480409"
"9780128015001","Communicate Science Papers, Presentations, and Posters Effectively",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128015001"
"9780128005712","Osteoimmunology (Second Edition)",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128005712"
"9780128015650","Principles of Tumors",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128015650"
"9780128017395","Clinical Applications for Next-Generation Sequencing",2016,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128017395"
"9780123964649","Agile Data Warehousing for the Enterprise",2015,,,"Morgan Kaufmann",,"http://www.sciencedirect.com/science/book/9780123964649"
"9780128025109","Data Vault 2.0",2015,,,"Morgan Kaufmann",,"http://www.sciencedirect.com/science/book/9780128025109"
"9780128038994","Topics in Parallel and Distributed Computing",2016,,,"Morgan Kaufmann",,"http://www.sciencedirect.com/science/book/9780128038994"
"9780080999975","Marine Structural Design (Second Edition)",2015,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780080999975"
"9780128018989","Reservoir Formation Damage (Third Edition)",2015,,,"Gulf Professional Publishing",,"http://www.sciencedirect.com/science/book/9780128018989"
"9780128022078","Millimeter-Wave Digitally Intensive Frequency Generation in CMOS",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128022078"
"9780323354011","UHMWPE Biomaterials Handbook (Third Edition)",2015,,,"William Andrew Publishing",,"http://www.sciencedirect.com/science/book/9780323354011"
"9780323394086","Design and Applications of Nanostructured Polymer Blends and Nanocomposite Systems",2016,,"Micro and Nano Technologies","William Andrew Publishing",,"http://www.sciencedirect.com/science/book/9780323394086"
"9780702062841","Material Selection for Thermoplastic Parts",2016,,,"William Andrew Publishing",,"http://www.sciencedirect.com/science/book/9780702062841"
"9780128033845","Thermal Imaging Techniques to Survey and Monitor Animals in the Wild",2016,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128033845"
"9780444635242","Climate Change (Second Edition)",2015,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780444635242"
"9780128006337","Enterprise Risk Management",2015,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780128006337"
"9780128023839","Securing the Outdoor Construction Site",2016,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780128023839"
"9780081001172","Handbook of Materials Failure Analysis with Case Studies from the Oil and Gas Industry",2016,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780081001172"
"9780081006443","Derivative with a New Parameter",2016,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780081006443"
"9780128017401","The Choroid Plexus and Cerebrospinal Fluid",2016,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128017401"
"9780128037287","Mathematical Modeling in Diffraction Theory",2016,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780128037287"
"9780081000762","The Myth and Magic of Library Systems",2015,,,"Chandos Publishing",,"http://www.sciencedirect.com/science/book/9780081000762"
"9780081002735","Altmetrics for Information Professionals",2016,,,"Chandos Publishing",,"http://www.sciencedirect.com/science/book/9780081002735"
"9780128009727","Essentials of 3D Biofabrication and Translation",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128009727"
"9781782424499","Shoulder and Elbow Trauma and its Complications",2015,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9781782424499"
"9780128014257","Chemical Process Safety (Fourth Edition)",2016,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780128014257"
"9780128039595","Drug Design and Discovery in Alzheimer's Disease",2015,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780128039595"
"9780128039618","Recent Advances in Medicinal Chemistry",2015,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780128039618"
"9780128039632","Anti-Angiogenesis Drug Discovery and Development",2015,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780128039632"
"9780128040065","Coal-Fired Generation",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128040065"
"9780128023860","Essentials of the Finite Element Method",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128023860"
"9780128034774","Tethered Money",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128034774"
"9780081002506","Directed Self-assembly of Block Co-polymers for Nano-manufacturing",2015,,"Woodhead Publishing Series in Electronic and Optical Materials","Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9780081002506"
"9781782422822","Advanced Cardiac Imaging",2015,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9781782422822"
"9781895198904","Databook of Preservatives",2015,,,"ChemTec Publishing",,"http://www.sciencedirect.com/science/book/9781895198904"
"9780128022214","Modern Applications of Plant Biotechnology in Pharmaceutical Sciences",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128022214"
"9780081000670","The Digital Evolution of Live Music",2015,,,"Chandos Publishing",,"http://www.sciencedirect.com/science/book/9780081000670"
"9780702055546","The Eye (Fourth Edition)",2016,,,"W.B. Saunders",,"http://www.sciencedirect.com/science/book/9780702055546"
"9780128012147","Antimicrobial Resistance and Food Safety",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128012147"
"9780128013649","The Protective Arm of the Renin Angiotensin System (RAS)",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128013649"
"9780128013472","Desulphurization and Denitrification of Diesel Oil Using Ionic Liquids",2015,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780128013472"
"9780128008676","Social Sensing",2015,,,"Morgan Kaufmann",,"http://www.sciencedirect.com/science/book/9780128008676"
"9780128008874","Modeling and Simulation of Computer Networks and Systems",2015,,,"Morgan Kaufmann",,"http://www.sciencedirect.com/science/book/9780128008874"
"9780128018675","Hacking Web Intelligence",2015,,,"Syngress",,"http://www.sciencedirect.com/science/book/9780128018675"
"9780128029695","Modeling and Analysis of Doubly Fed Induction Generator Wind Energy Systems",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128029695"
"9780128030707","Experimental Design in Petroleum Reservoir Studies",2015,,,"Gulf Professional Publishing",,"http://www.sciencedirect.com/science/book/9780128030707"
"9781782422129","Reprocessing and Recycling of Spent Nuclear Fuel",2015,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9781782422129"
"9780128013465","Keeping Religious Institutions Secure",2015,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780128013465"
"9780323393102","Heterogeneous Nanocomposite-Photocatalysis for Water Purification",2015,,,"William Andrew Publishing",,"http://www.sciencedirect.com/science/book/9780323393102"
"9780124103900","Nerves and Nerve Injuries",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124103900"
"9780128026533","Nerves and Nerve Injuries",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128026533"
"9781569905722","User's Guide to Plastic",2015,,,"Hanser",,"http://www.sciencedirect.com/science/book/9781569905722"
"9780124201231","Psychology and Geriatrics",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124201231"
"9780081001431","Digital Curation in the Digital Humanities",2015,,,"Chandos Publishing",,"http://www.sciencedirect.com/science/book/9780081001431"
"9780323286657","Ciottone's Disaster Medicine (Second Edition)",2016,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780323286657"
"9780128021484","Biology and Evolution of the Mexican Cavefish",2016,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128021484"
"9780128001400","Epigenomics in Health and Disease",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128001400"
"9780128013830","The Epigenome and Developmental Origins of Health and Disease",2016,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128013830"
"9780128008928","Genetic Diagnosis of Endocrine Disorders (Second Edition)",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128008928"
"9780444627254","The Ore Minerals Under the Microscope (Second Edition)",2016,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780444627254"
"9780124199729","Commercial Aircraft Hydraulic Systems",2016,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124199729"
"9780857094834","Materials Forming and Machining",2016,,"Woodhead Publishing Reviews: Mechanical Engineering Series","Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9780857094834"
"9780128031582","Plant Metal Interaction",2015,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780128031582"
"9780128027820","Becoming a Global Chief Security Executive Officer",2016,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780128027820"
"9780128002469","Genetic Control of Malaria and Dengue",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128002469"
"9780081000779","Robertson on Library Security and Disaster Planning",2015,,,"Chandos Publishing",,"http://www.sciencedirect.com/science/book/9780081000779"
"9780081002131","Widening Higher Education Participation",2015,,,"Chandos Publishing",,"http://www.sciencedirect.com/science/book/9780081002131"
"9780124199873","The Science of Grapevines (Second Edition)",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124199873"
"9781782420347","Handbook of Natural Antimicrobials for Food Safety and Quality",2015,,"WPFTN/Woodhead Publishing Series in Food Science, Technology and Nutrition","Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9781782420347"
"9781782420859","Advances in Food and Beverage Labelling",2015,,"WPFTN/Woodhead Publishing Series in Food Science, Technology and Nutrition","Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9781782420859"
"9781782421078","Advances in Microbial Food Safety",2015,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9781782421078"
"9780123869470","Human Physiology in Extreme Environments",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780123869470"
"9780124051980","The Management of Scientific Integrity within Academic Medical Centers",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124051980"
"9780124080775","Heat Transfer and Fluid Flow in Biological Processes",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124080775"
"9780124202177","Practical Guide to Clinical Computing Systems (Second Edition)",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124202177"
"9780128005637","Translating Gene Therapy to the Clinic",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128005637"
"9780128010327","Autophagy: Cancer, Other Pathologies, Inflammation, Immunity, Infection, and Aging",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128010327"
"9780128009758","Education and Training for the Oil and Gas Industry",2015,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780128009758"
"9780128022108","Electromagnetic Geothermometry",2015,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780128022108"
"9780128009406","Power Plant Instrumentation and Control Handbook",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128009406"
"9780128014073","Essentials of Coating, Painting, and Lining for the Oil, Gas and Petrochemical Industries",2015,,,"Gulf Professional Publishing",,"http://www.sciencedirect.com/science/book/9780128014073"
"9780128021613","Ultra-High Voltage AC/DC Grids",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128021613"
"9780128023297","Solar Photovoltaic Cells",2015,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780128023297"
"9781782420101","Eco-friendly Innovations in Electricity Transmission and Distribution Networks",2015,,,"Woodhead Publishing",,"http://www.sciencedirect.com/science/book/9781782420101"
"9780080994277","Fundamentals of Creep in Metals and Alloys (Third Edition)",2015,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780080994277"
"9780080999340","PIC32 Microcontrollers and the Digilent Chipkit",2015,,,"Newnes",,"http://www.sciencedirect.com/science/book/9780080999340"
