"id","titulo","ano","issn","titulo_serie","editora","autor","url"
"9780123914538","Mass Production of Beneficial Organisms",2014,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780123914538"
"9780123983589","Principles of Tissue Engineering (Fourth Edition)",2014,,"S820/Tissue Engineering Intelligence Unit","Academic Press",,"http://www.sciencedirect.com/science/book/9780123983589"
"9780123984562","Polyphenols in Human Health and Disease",2014,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780123984562"
"9780124078673","The HDL Handbook (Second Edition)",2014,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124078673"
"9780124105164","From Academia to Entrepreneur",2014,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124105164"
"9780124201293","Manual of Coronary Chronic Total Occlusion Interventions",2014,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124201293"
"9780080993775","Industrial and Process Furnaces (Second Edition)",2014,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780080993775"
"9780124166196","Modeling and Analysis of Real-Time and Embedded Systems with UML and MARTE",2014,,"MKOMG/The MK/OMG Press","Morgan Kaufmann",,"http://www.sciencedirect.com/science/book/9780124166196"
"9780080982878","Ship Hydrostatics and Stability (Second Edition)",2013,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780080982878"
"9780080983462","Heat Transfer and Fluid Flow in Minichannels and Microchannels (Second Edition)",2014,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780080983462"
"9780124080829","The Definitive Guide to ARM® CORTEX®-M3 and CORTEX®-M4 Processors (Third Edition)",2014,,,"Newnes",,"http://www.sciencedirect.com/science/book/9780124080829"
"9780124104006","Modelling Freight Transport",2014,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780124104006"
"9780323264358","Surface Treatment of Materials for Adhesive Bonding (Second Edition)",2014,,,"William Andrew Publishing",,"http://www.sciencedirect.com/science/book/9780323264358"
"9780124199644","Ecosystem Services",2014,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780124199644"
"9780124201446","Venice Shall Rise Again",2014,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780124201446"
"9780124200210","Public Debt Dynamics of Europe and the U.S.",2014,,,"Elsevier",,"http://www.sciencedirect.com/science/book/9780124200210"
"9780124169746","A History of Modern Immunology",2014,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124169746"
"9780080993591","Materials Experience",2014,,,"Butterworth-Heinemann",,"http://www.sciencedirect.com/science/book/9780080993591"
"9780124104075","Calculus of Thought",2014,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124104075"
"9780444535016","Ethical and Legal Issues in Neurology",2013,"0072-9752","Handbook of Clinical Neurology","Elsevier",,"http://www.sciencedirect.com/science/book/9780444535016"
"9780124076624","Pharma's Prescription",2014,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124076624"
"9780123850300","Solid State Physics (Second Edition)",2014,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780123850300"
"9780323083409","Practical Management of Pain (Fifth Edition)",2014,,,"Mosby",,"http://www.sciencedirect.com/science/book/9780323083409"
"9780123876959","Single-Photon Generation and Detection",2013,"1079-4042","Experimental Methods in the Physical Sciences","Academic Press",,"http://www.sciencedirect.com/science/book/9780123876959"
"9780123942951","Gene Therapy of Cancer (Third Edition)",2013,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780123942951"
"9780123971654","Osteogenesis Imperfecta",2014,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780123971654"
"9780124160064","Genetic Steroid Disorders",2014,,,"Academic Press",,"http://www.sciencedirect.com/science/book/9780124160064"
"9782294714863","TDM des tumeurs abdominales  (Troisième Édition)",2013,,,"Elsevier Masson",,"http://www.sciencedirect.com/science/book/9782294714863"
"9782294715860","Infiltrations échoguidées",2012,,,"Elsevier Masson",,"http://www.sciencedirect.com/science/book/9782294715860"
"9782294734168","13 mises au point en chirurgie de la hanche",2012,,,"Elsevier Masson",,"http://www.sciencedirect.com/science/book/9782294734168"
